times,prices
2024-09-24 19:00:00,2629.166999556038
2024-09-24 20:00:00,2649.370364310132
2024-09-24 21:00:00,2638.6444413776258
2024-09-24 22:00:00,2651.4075803555697
2024-09-24 23:00:00,2650.8514853684633
2024-09-25 00:00:00,2647.85700335734
2024-09-25 01:00:00,2668.918368965223
2024-09-25 02:00:00,2654.3615838667265
2024-09-25 03:00:00,2639.0290554999992
2024-09-25 04:00:00,2653.758892550231
2024-09-25 05:00:00,2648.2224673423834
2024-09-25 06:00:00,2646.264589496682
2024-09-25 07:00:00,2626.5150696599644
2024-09-25 08:00:00,2624.7369267897006
2024-09-25 09:00:00,2617.809445998351
2024-09-25 10:00:00,2623.4413802453555
2024-09-25 11:00:00,2624.9040896742426
2024-09-25 12:00:00,2620.4103988012166
2024-09-25 13:00:00,2621.2092020453797
2024-09-25 14:00:00,2627.3726933471753
2024-09-25 15:00:00,2619.9075171671834
2024-09-25 17:00:00,2625.770143397569
2024-09-25 18:00:00,2600.0187515295247
2024-09-25 19:00:00,2599.895280690361
2024-09-25 20:00:00,2575.450537905857
2024-09-25 21:00:00,2581.0142946283113
2024-09-25 22:00:00,2573.5853010889023
2024-09-25 23:00:00,2579.5540656502153
2024-09-26 00:00:00,2581.766914753853
2024-09-26 01:00:00,2571.629530209519
2024-09-26 02:00:00,2579.2174920970874
2024-09-26 03:00:00,2571.934817827852
2024-09-26 04:00:00,2586.110305623619
2024-09-26 05:00:00,2596.458351847204
2024-09-26 06:00:00,2601.0460914652335
2024-09-26 07:00:00,2596.088817637728
2024-09-26 08:00:00,2611.2836454074227
2024-09-26 09:00:00,2615.6482422905246
2024-09-26 10:00:00,2631.879628406661
2024-09-26 11:00:00,2619.5164443197186
2024-09-26 12:00:00,2618.90358152477
2024-09-26 13:00:00,2628.694010140562
2024-09-26 14:00:00,2628.092098642887
2024-09-26 15:00:00,2631.56501462861
2024-09-26 16:00:00,2618.972904507782
2024-09-26 17:00:00,2620.347887596058
2024-09-26 18:00:00,2654.0301125686965
2024-09-26 19:00:00,2654.5743471233
2024-09-26 20:00:00,2631.504391588492
2024-09-26 21:00:00,2656.6020834126357
2024-09-26 22:00:00,2649.547438384892
2024-09-26 23:00:00,2633.7082236439046
2024-09-27 00:32:59,2636.0934543362687
